229286,warhol,100,100,0.99,0.14932,#3F7F7F,#7F3F3F,#003F3F,#FF3F00,#FFBF3F,#003F3F,#3FBFBF,#7F3F3F,#3F3F00,#3F7F3F
229289,warhol,100,100,1.0,0.01218,#000000,#FFFFFF,#7F3F3F,#BFBFBF,#3F0000,#7F7F7F,#7F0000,#3F3F3F,#3F003F,#FFBFBF
229356,warhol,100,100,0.99,0.01552,#000000,#FFFFFF,#3F3F3F,#7F7F7F,#FF0000,#BFBFBF,#003F3F,#3F3F7F,#3F0000,#003F3F
9223372032559849118,warhol,100,100,0.99,0.02609,#FFBF3F,#00003F,#7F7F3F,#3F3F3F,#BFBF3F,#FFBF7F,#BF7F3F,#3F3F3F,#7F3F3F,#3F0000
229310,warhol,100,100,1.0,0.14684,#FFFFFF,#3F3F3F,#7F7F7F,#BF3F00,#7F7FBF,#000000,#FFBF7F,#BFBFFF,#FFBFBF,#3F3F7F
229326,warhol,100,100,0.99,0.01976,#FFFFFF,#00003F,#3F007F,#FFFFBF,#BF7F7F,#FF0000,#3F0000,#00003F,#FFBFBF,#3F3F3F
291551,warhol,100,100,0.99,0.01554,#003F00,#FF7FBF,#BF0000,#007F7F,#FFFF00,#3F7FBF,#FF7F00,#003F7F,#3F0000,#BF3F7F
291552,warhol,100,100,0.99,0.01573,#FF7F3F,#000000,#7FBFFF,#3F3F7F,#FFBFBF,#3F7F3F,#BF3F7F,#FFFF7F,#3F3FBF,#FFFFFF
300212,warhol,100,100,1.0,3.84615,#BFBF7F,#FFBFBF,#7F7F7F,#FFFFFF,#FFFFBF,#3F3F3F,#7F7F3F,#BFBFBF,#3F003F,#BF7F7F
300213,warhol,100,100,1.0,0.09225,#3F3F00,#FFFFBF,#7F7F7F,#000000,#3F3F3F,#FFFFFF,#BFBF7F,#7F3F3F,#7F7F3F,#FFBFBF
300227,warhol,100,100,1.0,0.0995,#FFFF00,#BFBFBF,#3F0000,#FFFFFF,#FFBF00,#000000,#3F3F3F,#BF7F00,#BFBF00,#3F3F3F
300233,warhol,100,100,0.99,6.6,#3F3F00,#7FBF7F,#7F0000,#007F3F,#3F003F,#7FBFBF,#7F3F00,#7F3F3F,#BF003F,#3F7F7F
229355,warhol,100,100,0.99,0.06454,#7F3F3F,#FFFF7F,#000000,#BF7FBF,#FF3F00,#FFBF7F,#3F3F00,#BF7F7F,#FFBFBF,#FFFFBF
229306,warhol,100,100,0.99,0.02231,#00003F,#3F3F7F,#BF3F00,#BF3F00,#3FBF00,#BFBF7F,#00003F,#3F3F3F,#7F7F7F,#FFBF00
229316,warhol,100,100,0.99,0.04144,#7F7FBF,#3F3F00,#FFFFBF,#FF7F7F,#003F00,#FFFF00,#BF7F00,#7FFF7F,#3F3F00,#7FBFFF
229318,warhol,100,100,1.0,4.16667,#3F3F3F,#FFBFBF,#BFBF3F,#FFFF7F,#7F7F3F,#7F7F7F,#3F3F3F,#BFBFFF,#FFFFFF,#003F7F
229319,warhol,100,100,0.99,0.05263,#3F003F,#7FBFFF,#BF7F3F,#000000,#7F3F00,#3F3F3F,#BFBFFF,#7F7FBF,#BFBFBF,#7F7F7F
